TF,fdr,nes,es,tag %,gene %,lead_genes
PGR human tf ARCHS4 coexpression,0.830432129,-0.853654071,-0.36037442,24-Aug,18.76%,JUP;THBS1;SEMA3C;SFRP4;CPNE8;RIN2;MPP7;ADAM15
MEIS2 human tf ARCHS4 coexpression,0.829448862,-0.854884064,-0.393312938,17-Mar,17.35%,FXYD2;ENC1;RIN2
HAND2 human tf ARCHS4 coexpression,0.828389201,-0.856259371,-0.379332944,23-May,15.13%,DBN1;COL3A1;H1F0;SERPINH1;SYNPO2L
DVL1 human tf ARCHS4 coexpression,0.828226596,-0.857103253,-0.335063039,Jul-60,8.83%,NDST1;CENPB;TMEM259;ZNF787;INTS1;REXO1;NELFB
TOX2 human tf ARCHS4 coexpression,0.82561605,-0.85907331,-0.368483383,26-Aug,20.63%,EVI5L;ITPKB;HDAC7;REXO1;IER2;SH3TC1;NR4A2;ZAP70
TRAFD1 human tf ARCHS4 coexpression,0.824103279,-0.860602342,-0.302846319,26/94,18.41%,CCR7;FGD3;IDO1;STAT1;SIGLEC14;IFIT3;SELL;OAS1;WWP2;FGD2;NCF1;NADK;FAM65B;UNC13D;SIPA1;APOBEC3A;FFAR2;PRKCD;GIMAP8;HCAR2;GBP5;NOD2;PPM1M;RNF19B;CDC42SE1;PIK3CD
EPAS1 human tf ARCHS4 coexpression,0.824800869,-0.860820599,-0.324130813,Mar-48,3.13%,COL6A2;NDST1;MAP3K6
SP6 human tf ARCHS4 coexpression,0.818142781,-0.865002056,-0.363414325,28-Aug,21.43%,SMARCD2;JUP;TINCR;STARD10;ADAM15;SDC4;RAB11FIP4;INPPL1
IRF1 human tf ARCHS4 coexpression,0.817518709,-0.866175664,-0.316282179,26/84,19.47%,FRAT1;FGD3;CCDC88B;PSTPIP1;SIGLEC14;SELL;NCF1;NADK;FAM65B;SIPA1;APOBEC3A;FFAR2;PRKCD;GIMAP8;HCAR2;GBP5;NOD2;PPM1M;RNF19B;VNN2;TMEM154;CDC42SE1;RASGRP4;PIK3CD;ZNF276;ITGAX
ZNF263 human tf ARCHS4 coexpression,0.817968271,-0.866612697,-0.352359834,Apr-37,7.77%,SMARCD2;MEPCE;TMEM259;ZNF787
ZBTB11 human tf ARCHS4 coexpression,0.816914813,-0.867944279,-0.409330279,16-Apr,16.44%,SYNJ1;HSPH1;MAP3K1;ATP11B
ZFP36L1 human tf ARCHS4 coexpression,0.817383436,-0.868201612,-0.308261902,21/85,19.47%,NCR3;KLF13;FGD3;FOS;HDAC7;CCDC88B;LFNG;WWP2;PTPRCAP;KLF6;NCF1;IER2;PRKCD;PPM1M;CDC42SE1;IL7R;PBXIP1;PIK3CD;CTGF;TMEM127;ITGAX
SOX17 human tf ARCHS4 coexpression,0.817555423,-0.868903848,-0.362104905,Jun-34,10.74%,COL4A1;HDAC7;HSPA1A;ADAM19;COL5A2;SERPINH1
SOX13 human tf ARCHS4 coexpression,0.818530317,-0.869108781,-0.402012513,20-Feb,6.15%,JUP;TNRC18
ZNF41 human tf ARCHS4 coexpression,0.81786363,-0.870264167,-0.372097737,20-Jun,20.98%,KIF13A;ABHD5;ATP11B;CNOT1;FBXO32;TPM2
ESRRA human tf ARCHS4 coexpression,0.818055892,-0.870885295,-0.32247131,Jul-53,8.83%,CENPB;SMARCD2;TMEM259;ZNF787;INTS1;REXO1;NELFB
PAX5 human tf ARCHS4 coexpression,0.817405123,-0.871979625,-0.340051637,Nov-37,18.41%,EBI3;KLF13;BIRC3;CCDC88B;CXCR4;FGD2;FAM65B;SIPA1;CD79B;P2RX5;PIK3CD
RCOR1 human tf ARCHS4 coexpression,0.817109073,-0.873061954,-0.33656964,13/51,21.43%,SMARCD2;KLF13;TMEM164;REXO1;NADK;UBR4;CPT1A;PLBD1;PRKCD;ATP11B;CNOT1;MKI67;INPPL1
ZBTB7C human tf ARCHS4 coexpression,0.817771212,-0.87344533,-0.410106819,22-Feb,3.53%,GOLM1;JUP
YEATS2 human tf ARCHS4 coexpression,0.817625494,-0.874226825,-0.371823777,27-Aug,21.43%,DBN1;MAP4K4;INTS1;UBR4;CNOT1;MKI67;RAI1;INPPL1
ZBTB34 human tf ARCHS4 coexpression,0.818554648,-0.874471219,-0.320023664,22/75,19.47%,FRAT1;FGD3;TMEM164;SIGLEC14;NCF1;NADK;PLBD1;FAM65B;CSF3R;CLEC12A;FFAR2;PRKCD;GIMAP8;MAP3K1;NOD2;PPM1M;VNN2;TMEM154;CDC42SE1;RASGRP4;PIK3CD;ITGAX
IKZF5 human tf ARCHS4 coexpression,0.819430049,-0.874629827,-0.405081292,16-May,13.11%,FOS;CXCR4;AMFR;KLF6;MDM4
DMTF1 human tf ARCHS4 coexpression,0.811167394,-0.87959238,-0.419444497,15-Mar,15.18%,CREBZF;MDM4;MAP3K1
KCMF1 human tf ARCHS4 coexpression,0.811863281,-0.87990365,-0.400923611,23-Aug,20.98%,CENPB;ZNF787;MED14;VCL;KIF13A;KIAA2013;CNOT1;TPM2
FOXO1 human tf ARCHS4 coexpression,0.807947999,-0.882576521,-0.364276894,14/28,24.36%,ITPKB;KLF13;EIF4E3;FAM65B;GIMAP8;MAP3K1;SFRP4;RIN2;PIK3CD;PPM1A;NLRC5;CRISPLD2;BTG2;LEF1
ZFP36 human tf ARCHS4 coexpression,0.808070528,-0.883225846,-0.311067548,30/96,19.47%,NCR3;KLF13;MYO15B;FGD3;FOS;SYTL1;CCDC88B;PSTPIP1;KLRB1;CXCR4;AMFR;ANKRD13D;FGD2;KLF6;FES;SIPA1;IER2;PRKCD;FOSB;HCAR2;NOD2;GRASP;CDC42SE1;IL7R;PBXIP1;PIK3CD;NR4A2;ZNF276;TMEM127;ITGAX
MESP1 human tf ARCHS4 coexpression,0.806707902,-0.884538467,-0.363002856,Oct-34,16.64%,MAP3K6;TUBB2A;ZNF787;ACSS2;JMJD8;SPON2;FABP4;PNPLA2;NENF;UBE2M
HP1BP3 human tf ARCHS4 coexpression,0.806390104,-0.885190695,-0.36812153,22-Jul,20.07%,CREBZF;UBR4;UBXN7;CENPF;MAN2A2;CNOT1;MKI67
HOXB8 human tf ARCHS4 coexpression,0.806988389,-0.88554713,-0.371746776,Apr-32,10.24%,DBN1;H1F0;INTS1;MARCKSL1
IFI16 human tf ARCHS4 coexpression,0.807894774,-0.885787313,-0.326833486,22/62,18.41%,KLF13;FGD3;PSTPIP1;STAT1;IFIT3;SELL;OAS1;NCF1;NADK;FAM65B;SIPA1;IL32;APOBEC3A;PRKCD;GIMAP8;GBP5;NOD2;PPM1M;VNN2;TMEM154;CDC42SE1;PIK3CD
ZNF48 human tf ARCHS4 coexpression,0.804683082,-0.888291454,-0.389813573,22-Mar,10.24%,EVI5L;ZNF787;MARCKSL1
THAP9 human tf ARCHS4 coexpression,0.804993537,-0.888722841,-0.420260597,15-Feb,4.74%,SNX29P2;KCNN1
CREB3L3 human tf ARCHS4 coexpression,0.805478049,-0.889096797,-0.406795867,17-Feb,4.49%,ADAMDEC1;MYO15B
ZBED1 human tf ARCHS4 coexpression,0.806638212,-0.889181783,-0.326645889,15/58,21.43%,NLRX1;KLF13;EEPD1;TMEM259;REXO1;NELFB;UNC13D;SIPA1;PRKCD;KIAA2013;SH3TC1;PBXIP1;TMEM127;PNPLA6;INPPL1
ZBED3 human tf ARCHS4 coexpression,0.80730055,-0.889560531,-0.381623158,27-Jul,16.29%,ZCCHC14;H1F0;KLHL15;CEBPA;JMJD8;PNPLA2;NENF
ZBTB32 human tf ARCHS4 coexpression,0.806747744,-0.890486081,-0.326273422,13/53,14.67%,CCR7;EBI3;CCL5;KLF13;BIRC3;CCDC88B;STAT1;OAS1;PTPRCAP;CD3D;NCF1;IL32;CST7
ZNF580 human tf ARCHS4 coexpression,0.806386683,-0.891478833,-0.348148572,Oct-58,16.64%,CENPB;MEPCE;TMEM259;ZNF787;REXO1;NELFB;AP5Z1;JMJD8;NENF;UBE2M
ZNF768 human tf ARCHS4 coexpression,0.806257067,-0.892293282,-0.339503904,Nov-57,16.64%,CENPB;SMARCD2;TMEM259;ZNF787;INTS1;REXO1;NELFB;CSNK1G2;STK11;KIAA2013;UBE2M
TFEB human tf ARCHS4 coexpression,0.806942497,-0.892642841,-0.326780693,23/85,18.41%,FRAT1;KLF13;FGD3;CCDC88B;PSTPIP1;LFNG;SIGLEC14;FGD2;MED25;NCF1;NADK;FAM65B;UNC13D;SIPA1;CSF3R;FFAR2;PRKCD;NOD2;PPM1M;VNN2;CDC42SE1;RASGRP4;PIK3CD
MEF2D human tf ARCHS4 coexpression,0.804693599,-0.894582761,-0.307291799,19/83,21.43%,MYO15B;CAMKK2;CCDC88B;TMEM259;PIP5K1C;INTS1;REXO1;CAMTA2;CSNK1G2;PRKCD;FOSB;MAN2A2;GRASP;PBXIP1;PIK3CD;TMEM127;IQSEC1;PNPLA6;INPPL1
ZNF524 human tf ARCHS4 coexpression,0.805631943,-0.894872372,-0.337337127,19/71,18.41%,FGD3;TMEM259;PSTPIP1;ZNF787;LFNG;NELFB;MED25;NCF1;NADK;UNC13D;AP5Z1;CSNK1G2;SIPA1;PRKCD;STK11;KIAA2013;PPM1M;PBXIP1;PIK3CD
ZNF800 human tf ARCHS4 coexpression,0.802788263,-0.89693698,-0.373683575,27-Sep,21.23%,KLF13;RELL1;CLEC12A;MAP3K1;ATP11B;PARP8;IL7R;NLRC5;ANKRD28
MXD1 human tf ARCHS4 coexpression,0.799818049,-0.89897991,-0.327694194,27/98,18.41%,FRAT1;FGD3;IL1R2;CCDC88B;PSTPIP1;SIGLEC14;SELL;NCF1;NADK;PLBD1;FAM65B;APOBEC3A;CSF3R;CLEC12A;FFAR2;PRKCD;GIMAP8;HCAR2;NOD2;PPM1M;VNN2;PARP8;TMEM154;CDC42SE1;PADI4;RASGRP4;PIK3CD
DNAJC1 human tf ARCHS4 coexpression,0.799578557,-0.899682324,-0.405449753,19-Jun,19.62%,MATK;ITPKB;IER2;NENF;PRSS57;GIMAP7
SOX7 human tf ARCHS4 coexpression,0.800436246,-0.90001028,-0.400478007,21-Mar,9.03%,TFPI;PPFIBP1;SLC48A1
HOXC9 human tf ARCHS4 coexpression,0.799313243,-0.901382793,-0.377336149,29-Jun,16.64%,PTDSS2;HDAC7;ZNF787;JMJD8;NENF;UBE2M
BCL6 human tf ARCHS4 coexpression,0.781643315,-0.9108217,-0.325066853,31/107,19.92%,FRAT1;FGD3;IL1R2;CCDC88B;PSTPIP1;LFNG;SIGLEC14;SELL;MED25;NCF1;NADK;PLBD1;FAM65B;APOBEC3A;CSF3R;CLEC12A;ZNF467;FFAR2;PRKCD;GIMAP8;HCAR2;NOD2;PPM1M;VNN2;TMEM154;CDC42SE1;PADI4;RASGRP4;PIK3CD;ITGAX;IQSEC1
CREBZF human tf ARCHS4 coexpression,0.780170455,-0.912361366,-0.346809988,Jul-48,14.32%,SMARCD2;FAM193B;TMEM259;INTS1;UBR4;WDR6;STK11
BAZ2B human tf ARCHS4 coexpression,0.781357066,-0.912409577,-0.449508623,16-Apr,13.11%,SOX4;ZNF516;ZNF713;MDM4
TSC22D1 human tf ARCHS4 coexpression,0.781163812,-0.913220484,-0.422728688,16-Mar,9.33%,FXYD6;TUBB2A;STMN1
ZKSCAN4 human tf ARCHS4 coexpression,0.781227332,-0.913826624,-0.417000807,15-Apr,16.39%,NUDCD3;SOX4;TAS2R14;RAE1
ZNF350 human tf ARCHS4 coexpression,0.780497712,-0.914713802,-0.413235418,18-Mar,11.70%,PAQR7;ATF7IP2;RBP7
RBM10 human tf ARCHS4 coexpression,0.781593404,-0.914806192,-0.350304605,Sep-55,12.46%,SMARCD2;TMEM259;ZNF787;INTS1;REXO1;NELFB;MED25;CSNK1G2;WDR6
RXRG human tf ARCHS4 coexpression,0.779707789,-0.916441128,-0.403356276,19-Jul,22.34%,PDLIM5;KIF13A;SYNPO2L;SMARCD3;FBXO32;TPM2;PHACTR1
FOXJ1 human tf ARCHS4 coexpression,0.776998656,-0.918458773,-0.434799693,18-Aug,26.42%,GPR162;CES1;CCDC151;CAPS;SPAG8;TPPP3;DNAAF1;RRAD
SRCAP human tf ARCHS4 coexpression,0.778093994,-0.918568911,-0.329407854,Oct-69,13.06%,SIN3B;TNRC18;TMEM259;INTS1;REXO1;NPLOC4;MED25;UBR4;WDR6;TBC1D10B
BCL6B human tf ARCHS4 coexpression,0.777053063,-0.919796454,-0.347988539,Jul-59,7.82%,NDST1;COL4A1;TFPI;PPFIBP1;HDAC7;MAP4K4;THBS1
ZNF34 human tf ARCHS4 coexpression,0.772783379,-0.92243714,-0.408795018,19-May,17.35%,FXYD6;STMN1;TSC22D1;CPNE8;RIN2
ZHX1 human tf ARCHS4 coexpression,0.770265225,-0.924048178,-0.432596171,17-Mar,12.20%,ASB1;SYNJ1;UBXN7
ZNF836 human tf ARCHS4 coexpression,0.76844212,-0.925494018,-0.450347151,18-Mar,16.34%,PAQR7;PLAC8;CD79B
PRDM2 human tf ARCHS4 coexpression,0.763673359,-0.92874012,-0.379575349,Nov-31,20.78%,KLF13;SNX29P2;CCDC88B;NLRP1;EZH1;FAM65B;MAP3K1;ATP11B;PIK3CD;IQSEC1;NLRC5
FOXK1 human tf ARCHS4 coexpression,0.764535484,-0.929028073,-0.358496185,Sep-56,13.06%,SIN3B;CENPB;ITPKB;INTS1;REXO1;MNT;NPLOC4;UBR4;TBC1D10B
NR2F6 human tf ARCHS4 coexpression,0.76483487,-0.929482546,-0.384396966,Jul-45,10.74%,CENPB;SMARCD2;JUP;ZNF787;INTS1;NELFB;SERPINH1
EMX2 human tf ARCHS4 coexpression,0.766126821,-0.929489575,-0.432872319,18-Mar,9.48%,IRF2BPL;GPM6A;SULT1A1
ELF2 human tf ARCHS4 coexpression,0.767240713,-0.929573936,-0.408485998,21-Jul,17.04%,NPHP3;FAM65B;MDM4;MAP3K1;ATP11B;PARP8;TMEM154
HOXC4 human tf ARCHS4 coexpression,0.764723898,-0.931238245,-0.386235207,Feb-39,6.86%,FOXM1;TMEM259
SF3A2 human tf ARCHS4 coexpression,0.765351058,-0.931639325,-0.347464001,Nov-67,14.32%,FAM193B;HDAC7;TMEM259;ZNF787;INTS1;REXO1;NELFB;MED25;CSNK1G2;TBC1D10B;STK11
NFATC1 human tf ARCHS4 coexpression,0.765817365,-0.932160687,-0.326875731,18/75,18.41%,ITPKB;KLF13;FGD3;HDAC7;CCDC88B;TMEM259;PSTPIP1;REXO1;PTPRCAP;UNC13D;SIPA1;PRKCD;PPM1M;SH3TC1;P2RX5;CDC42SE1;PBXIP1;PIK3CD
ZNF654 human tf ARCHS4 coexpression,0.764346485,-0.933642788,-0.4341651,18-Jan,0.50%,SLC9B2
MXI1 human tf ARCHS4 coexpression,0.763442989,-0.934854043,-0.384550283,Sep-37,18.86%,HBB;FRY;EIF4E3;FAM65B;MAP3K1;MAN2A2;PARP8;TMEM154;PPM1A
AKAP8L human tf ARCHS4 coexpression,0.764727542,-0.934870703,-0.328971908,Dec-86,14.32%,SIN3B;FAM193B;HDAC7;TMEM259;INTS1;REXO1;NELFB;MED25;UBR4;CSNK1G2;WDR6;STK11
ZC3H4 human tf ARCHS4 coexpression,0.764047247,-0.935904009,-0.386457684,29-Oct,20.27%,CCDC9;INTS1;REXO1;SLC48A1;ADAM19;MDM4;HNRNPH1;RIN2;MKI67;RAI1
FOXO3 human tf ARCHS4 coexpression,0.762686529,-0.937342687,-0.399866363,Aug-32,18.86%,HBB;FRY;APOL2;RELL1;STK11;FBXO30;ATP11B;PPM1A
FOXI1 human tf ARCHS4 coexpression,0.763132481,-0.937882924,-0.376669326,Apr-40,3.88%,MAP3K6;SMARCD2;JUP;FXYD2
ZC3H11A human tf ARCHS4 coexpression,0.763085114,-0.93862789,-0.397079578,25-Oct,27.03%,CREBZF;UBR4;MSL1;KIF13A;MAP3K1;ATP11B;CNOT1;ZNF217;MIB1;MTMR3
ZNF319 human tf ARCHS4 coexpression,0.76167439,-0.940056505,-0.340793122,24/93,18.41%,FRAT1;KLF13;FGD3;CCDC88B;TMEM259;PSTPIP1;NLRP1;LFNG;SIGLEC14;MED25;NCF1;NADK;FAM65B;SIPA1;CSF3R;ZNF467;FFAR2;PRKCD;NOD2;PPM1M;VNN2;CDC42SE1;RASGRP4;PIK3CD
GRHL1 human tf ARCHS4 coexpression,0.75980361,-0.941435093,-0.467362484,16-Apr,14.02%,PF4;JUP;TINCR;SDPR
ZNF746 human tf ARCHS4 coexpression,0.754050608,-0.945013939,-0.34519196,23/89,18.41%,FRAT1;KLF13;FGD3;CCDC88B;PSTPIP1;NLRP1;SIGLEC14;MED25;NCF1;NADK;FAM65B;CSNK1G2;SIPA1;CSF3R;FFAR2;PRKCD;DEPDC5;NOD2;PPM1M;VNN2;CDC42SE1;RASGRP4;PIK3CD
ZNF292 human tf ARCHS4 coexpression,0.754526981,-0.945486494,-0.434607327,17-Apr,13.11%,SOX4;STMN1;ZNF713;MDM4
FOXJ2 human tf ARCHS4 coexpression,0.75469304,-0.946057695,-0.363640944,15/64,20.78%,KLF13;FGD3;HDAC7;NLRP1;CAMTA2;EZH1;WWP2;PRKCD;KIAA0232;MAN2A2;PBXIP1;PIK3CD;TMEM127;RAI1;NLRC5
NCOA1 human tf ARCHS4 coexpression,0.751026209,-0.948400221,-0.373736566,18/51,20.68%,ITPKB;FRY;EIF4E3;NLRP1;ANKRD13D;SYNJ1;MSL1;FAM65B;GIMAP8;MAP3K1;ATP11B;VNN2;PARP8;TMEM154;CDC42SE1;PPM1A;IQSEC1;PLCB1
UBP1 human tf ARCHS4 coexpression,0.751145007,-0.948902276,-0.375408115,Jun-40,11.45%,SMARCD2;CREBZF;KLF13;INTS1;REXO1;UBR4
STAT6 human tf ARCHS4 coexpression,0.75086699,-0.949724792,-0.340909389,26/97,19.47%,KLF13;MYO15B;FGD3;HDAC7;CCDC88B;TMEM259;PSTPIP1;NLRP1;LFNG;NCF1;NADK;FAM65B;UNC13D;CSNK1G2;SIPA1;PRKCD;GIMAP8;NOD2;PPM1M;CDC42SE1;PBXIP1;RASGRP4;PIK3CD;ZNF276;TMEM127;ITGAX
PLXNA2 human tf ARCHS4 coexpression,0.751928375,-0.949893743,-0.405959848,24-Apr,13.72%,DBN1;MAP4K4;MARCKSL1;ENC1
TBX20 human tf ARCHS4 coexpression,0.751860557,-0.950469532,-0.414906568,22-Jun,18.26%,PDLIM5;COL3A1;KIF13A;SYNPO2L;SAMD4A;MFGE8
ELK3 human tf ARCHS4 coexpression,0.752549106,-0.950797217,-0.371062047,Sep-54,11.14%,COL6A1;EXT1;PRKCDBP;HDAC7;THBS1;FSTL1;SLC20A1;VCL;KLF6
ZBTB5 human tf ARCHS4 coexpression,0.748734572,-0.953446574,-0.396630551,25-Jun,20.07%,SMARCD2;SYNJ1;UBR4;UBXN7;CNOT1;MKI67
MYBL1 human tf ARCHS4 coexpression,0.747142234,-0.954815602,-0.372259094,16/43,20.78%,SNX29P2;KCNN1;MED14;PLAC8;FAM65B;PRF1;MAP3K1;NOD2;ATP11B;PARP8;CD247;CDC42SE1;IL7R;SLC24A4;ZAP70;NLRC5
ARNT human tf ARCHS4 coexpression,0.748248665,-0.954987901,-0.409459228,14/32,24.31%,FRY;FOS;SLC40A1;MDM4;KIF13A;MAP3K1;ATP11B;CPNE8;IL7R;PBXIP1;ANKRD28;CRISPLD2;TMEM71;BTG2
CENPB human tf ARCHS4 coexpression,0.749570659,-0.954996385,-0.35586986,20/63,21.84%,NDST1;SMARCD2;TMEM259;PIP5K1C;ZNF787;INTS1;REXO1;NELFB;NPLOC4;CSNK1G2;STK11;KIAA2013;UBE2M;PLEC;ADAM15;LMNA;NACC2;PNPLA6;INPPL1;HSPB1
ZC3HAV1 human tf ARCHS4 coexpression,0.74044435,-0.960504435,-0.400630344,Oct-33,18.05%,PAQR7;OAS1;SLC48A1;DPF2;TSPAN32;ATP11B;CPNE8;PARP8;CDC42SE1;IL7R
ZNF182 human tf ARCHS4 coexpression,0.739123385,-0.961722872,-0.418816878,24-Jun,17.95%,FXYD2;NLRP1;FAM65B;MAP3K1;PHF21A;CDC42SE1
POU1F1 human tf ARCHS4 coexpression,0.739776594,-0.962164644,-0.474730702,15-May,20.07%,ARRB1;HIST2H2BE;CWF19L2;SMARCD3;MKI67
NPAS1 human tf ARCHS4 coexpression,0.739579487,-0.962803059,-0.39644471,Apr-38,8.83%,DBN1;PPP1R35;ZNF787;NELFB
ZNF117 human tf ARCHS4 coexpression,0.740492085,-0.963026606,-0.4570507,16-Apr,17.04%,SOX4;STMN1;MDM4;TMEM154
HSF1 human tf ARCHS4 coexpression,0.73764293,-0.965101739,-0.368290826,16/59,21.43%,CENPB;SMARCD2;TNRC18;TMEM259;ZNF787;INTS1;REXO1;NELFB;MED25;STK11;UBE2M;PLEC;ADAM15;RAI1;PNPLA6;INPPL1
ZNF362 human tf ARCHS4 coexpression,0.738405316,-0.96532163,-0.357529087,Jul-57,10.84%,EVI5L;TNRC18;HSPA1A;TMEM259;PIP5K1C;MARCKSL1;MED25
USF1 human tf ARCHS4 coexpression,0.736722992,-0.966794102,-0.339904913,28/97,19.47%,FRAT1;KLF13;FGD3;CCDC88B;TMEM259;PSTPIP1;NLRP1;LFNG;SIGLEC14;SULT1A1;ANKRD13D;FGD2;NCF1;NADK;FAM65B;UNC13D;CSNK1G2;SIPA1;FFAR2;PRKCD;GIMAP8;NOD2;PPM1M;PBXIP1;RASGRP4;PIK3CD;ZNF276;ITGAX
TLX2 human tf ARCHS4 coexpression,0.733314041,-0.969095118,-0.425779277,24-May,14.12%,DBN1;SMARCD2;NPLOC4;MARCKSL1;HIST2H2AC
MYC human tf ARCHS4 coexpression,0.73323246,-0.969822851,-0.398694026,28-Sep,22.24%,TM4SF1;CREBZF;INTS1;NELFB;SPON2;PRSS57;ADAM15;MKI67;NFE2
LCORL human tf ARCHS4 coexpression,0.732697304,-0.970555832,-0.459893128,17-Apr,12.20%,ZNF770;SOX4;STMN1;UBXN7
TSC22D2 human tf ARCHS4 coexpression,0.733133286,-0.970960181,-0.428120763,18-Aug,17.85%,WEE1;NPHP3;SOX4;MSL1;MDM4;HNRNPH1;RIN2;ZBTB43
HIF1A human tf ARCHS4 coexpression,0.731491207,-0.972404865,-0.361965633,Nov-56,10.89%,COL6A1;EXT1;COL6A2;SPARC;COL1A1;THBS1;FSTL1;SLC20A1;COL5A2;SERPINH1;VCL
FOXO4 human tf ARCHS4 coexpression,0.731557648,-0.972933093,-0.35705994,19/87,18.31%,HBB;FRAT1;KLF13;FGD3;REXO1;CAMTA2;MED25;NCF1;NADK;FAM65B;CSNK1G2;PRKCD;STK11;GIMAP8;PPM1M;MAN2A2;VNN2;PBXIP1;RASGRP4
PKHD1L1 human tf ARCHS4 coexpression,0.731232982,-0.973662583,-0.42620762,22-May,14.02%,PF4;HIST1H2AC;ARRB1;VCL;SDPR
ZNF75A human tf ARCHS4 coexpression,0.731429881,-0.974334024,-0.399646552,29-Jul,20.22%,HIST1H2AC;HIST2H2BE;HIST1H1C;HIST2H2AC;FBXO30;ANXA2R;SLC24A4
AR human tf ARCHS4 coexpression,0.728747161,-0.976174887,-0.431028294,25-Feb,7.41%,GOLM1;H1F0
NR1D1 human tf ARCHS4 coexpression,0.727956517,-0.977306508,-0.392699709,Apr-36,9.28%,AK5;CAMKK2;PIP5K1C;CAMTA2
ZC3H3 human tf ARCHS4 coexpression,0.727360088,-0.978188221,-0.347192368,17/86,16.24%,FGD3;TMEM259;PSTPIP1;ZNF787;INTS1;REXO1;NELFB;NCF1;NADK;UNC13D;AP5Z1;CSNK1G2;SIPA1;PRKCD;STK11;KIAA2013;PPM1M
REPIN1 human tf ARCHS4 coexpression,0.727814624,-0.978603746,-0.368430472,Dec-60,16.64%,CENPB;SMARCD2;TNRC18;TMEM259;ZNF787;INTS1;REXO1;NELFB;CSNK1G2;STK11;KIAA2013;UBE2M
IRF9 human tf ARCHS4 coexpression,0.728512618,-0.978816108,-0.35313549,29/91,19.47%,FRAT1;FGD3;SYTL1;CCDC88B;PSTPIP1;LFNG;SIGLEC14;SELL;OAS1;PTPRCAP;FGD2;NCF1;NADK;FAM65B;UNC13D;SIPA1;APOBEC3A;FFAR2;PRKCD;GIMAP8;HCAR2;NOD2;PPM1M;CDC42SE1;PBXIP1;RASGRP4;PIK3CD;TMEM127;ITGAX
DHX34 human tf ARCHS4 coexpression,0.727869879,-0.979648674,-0.339102638,29/116,18.41%,FRAT1;FGD3;IL1R2;CCDC88B;TMEM259;PSTPIP1;INTS1;LFNG;SIGLEC14;REXO1;AMPD2;MED25;NCF1;NADK;UNC13D;AP5Z1;CSNK1G2;SIPA1;APOBEC3A;CSF3R;ZNF467;FFAR2;PRKCD;NOD2;PPM1M;VNN2;CDC42SE1;RASGRP4;PIK3CD
POU4F1 human tf ARCHS4 coexpression,0.726629102,-0.980592954,-0.46812152,15-Apr,10.24%,DBN1;MAP4K4;STMN1;MARCKSL1
KLF16 human tf ARCHS4 coexpression,0.725052209,-0.981947971,-0.353931305,15/81,16.64%,CENPB;SMARCD2;KLF13;TMEM259;PIP5K1C;ZNF787;INTS1;REXO1;NELFB;MED25;CSNK1G2;TBC1D10B;STK11;KIAA2013;UBE2M
NEUROD1 human tf ARCHS4 coexpression,0.725705971,-0.982310391,-0.409534256,27-Apr,9.23%,PAQR7;FXYD2;IRF2BPL;GPM6A
NKX6-1 human tf ARCHS4 coexpression,0.722990123,-0.984177197,-0.433826671,24-Jun,10.24%,FXYD2;HSPA1A;MT-ATP8;DNAJB1;STMN1;MARCKSL1
PHOX2B human tf ARCHS4 coexpression,0.723886966,-0.984408831,-0.462344082,15-Apr,14.12%,DBN1;STMN1;MARCKSL1;HIST2H2AC
ZBTB24 human tf ARCHS4 coexpression,0.724119136,-0.984900961,-0.448891748,20-Sep,24.51%,KLHL15;MAP3K1;ATP11B;PIK3CD;CNOT1;NLRC5;ZNF217;LEF1;TCL1A
HMG20B human tf ARCHS4 coexpression,0.724731414,-0.985174899,-0.368651216,15/50,21.84%,PPP1R35;CENPB;SMARCD2;TMEM259;INTS1;REXO1;NELFB;AP5Z1;NENF;UBE2M;ADAM15;LMNA;PNPLA6;INPPL1;HSPB1
ZNF788 human tf ARCHS4 coexpression,0.725323625,-0.98552025,-0.463772437,15-Jul,28.74%,ZNF726;ZNF713;C5AR2;SENP7;PIF1;SULT1B1;CYP46A1
NR3C2 human tf ARCHS4 coexpression,0.726052402,-0.985912134,-0.458680678,22-Feb,4.49%,ADAMDEC1;MYO15B
MLXIPL human tf ARCHS4 coexpression,0.725931427,-0.986541554,-0.416548229,28-Jan,0.15%,COL27A1
ZNF598 human tf ARCHS4 coexpression,0.724124317,-0.988293383,-0.363623382,Dec-66,16.64%,CENPB;SMARCD2;TNRC18;TMEM259;ZNF787;INTS1;REXO1;NELFB;CSNK1G2;STK11;KIAA2013;UBE2M
ARNTL human tf ARCHS4 coexpression,0.724021781,-0.988962616,-0.366329696,29/75,20.78%,FRAT1;KLF13;FGD3;CCDC88B;PSTPIP1;NLRP1;KLRB1;CLIC3;KLF6;NCF1;FAM65B;FFAR2;GIMAP8;MAP3K1;NOD2;PPM1M;VNN2;PARP8;TMEM154;CD247;CDC42SE1;IL7R;PBXIP1;RASGRP4;PIK3CD;ANXA2R;ITGAX;ZAP70;NLRC5
ZGPAT human tf ARCHS4 coexpression,0.724257267,-0.989440383,-0.370418841,18/63,19.62%,ITPKB;FGD3;TMEM259;PSTPIP1;REXO1;ANKRD13D;FGD2;NADK;FES;AP5Z1;SIPA1;TBC1D10B;IER2;NOD2;PPM1M;CDC42SE1;PIK3CD;GIMAP7
