TF,fdr,nes,es,tag %,gene %,lead_genes
BATF2 human tf ARCHS4 coexpression,0.03085090884963666,1.6538158870068067,0.53714843882971,56/112,20.71%,C1QC;C1QA;FCGR3A;PLAUR;SOD2;CCL3L3;FOLR2;SOCS3;CEBPB;IFITM3;NFKB1;IL1RN;IL10;SLC15A3;MMP19;ICAM1;CCRL2;FCGR2B;IFI6;SIGLEC1;AQP9;TNF;IFI44;PLEKHO2;ISG15;METRNL;PIM3;ARAP1;STAT1;GK;TOM1;ITGAX;EHD1;CCL8;GBP1;IRF1;SPI1;GCH1;HCAR2;FPR2;HCAR3;APOBEC3A;TNFAIP6;TNFSF10;TYMP;LY6E;FFAR3;PRKCD;NFAM1;HK3;BCL3;NADK;SIGLEC14;LILRA3;IFIT1;CLEC4D
MAFG human tf ARCHS4 coexpression,0.036158486209979517,1.6419752005271844,0.5497384591564501,18/83,12.24%,IER3;CTSL;PLAUR;CXCL3;CEBPB;CTSD;ATF3;NFKB1;SLC15A3;MMP19;ICAM1;PPIF;PLEKHO2;USP36;METRNL;PIM3;TOM1;EHD1
ZEB2 human tf ARCHS4 coexpression,0.04364500405952517,1.6258375579090982,0.6960934171539035,11/21,18.69%,MS4A7;SOD2;OLR1;NLRP3;TREM1;DMXL2;DENND5A;RUNX1;CD300E;TMEM170B;SOS2
ZNF385A human tf ARCHS4 coexpression,0.04372940614755122,1.6270065352780578,0.5555163585879984,29/84,11.89%,C1QC;C1QA;CD14;MS4A7;CD163;C5AR1;CTSB;CTSL;TREM2;PLAUR;STAB1;VSIG4;MS4A4A;MAFB;CEBPB;CTSD;LGMN;SLC15A3;MMP19;FCGR2B;SIGLEC1;LILRB5;IFI30;ITGAM;PLEKHO2;METRNL;ARAP1;TOM1;ITGAX
EGR4 human tf ARCHS4 coexpression,0.054246860245830385,1.6056347550835164,0.6160072863630695,14/34,15.72%,TMEM176B;FOLR2;ATF3;EGR2;ZNF331;EGR1;SLC7A8;NR4A2;NAF1;RIN2;ALDH1A1;GCH1;BAG3;NR4A3
HAND1 human tf ARCHS4 coexpression,0.05831554434310111,-1.9587806382924051,-0.8029098152215266,7/22,4.23%,CKB;PPIC;DBN1;SPARC;KRT18;COL18A1;ADAM19
DOT1L human tf ARCHS4 coexpression,0.0586409576704008,1.5970306543899453,0.5387634261692931,17/88,12.24%,IER3;PLAUR;CXCL3;STAB1;SOCS3;CEBPB;NFKB1;IL1RN;SLC15A3;MMP19;ICAM1;TNF;PPIF;USP36;METRNL;PIM3;EHD1
EGR1 human tf ARCHS4 coexpression,0.06269722189809906,1.587058432865158,0.641108415914473,11/29,16.22%,TMEM176B;EGR2;ZNF331;SLC7A8;NR4A2;FOSB;JUN;RIN2;FOS;GCH1;DDIT3
VDR human tf ARCHS4 coexpression,0.06325265244792182,1.5797568918535483,0.5932600077723436,15/46,11.49%,C1QC;CD14;CTSB;PLAUR;SEPP1;CEBPB;CTSD;FCGBP;SLC15A3;CLEC5A;IFI30;PLEKHO2;HLA-DRB1;METRNL;GK
MAF human tf ARCHS4 coexpression,0.063339024698719,1.5880113829253264,0.615785909230381,18/37,12.44%,C1QB;SLCO2B1;VSIG4;GPR34;SEPP1;CCL4L2;CCL3L3;CCL4;EGR2;JUNB;PMP22;FCGBP;RGS1;JUND;OTUD1;PRDM1;SMPDL3A;LYVE1
PCSK6 human tf ARCHS4 coexpression,0.06354519150605659,1.5808607280753944,0.7221321455004359,7/20,7.20%,A2M;APOC1;SDS;C3;C2;SERPING1;APOC2
FOXD4L1 human tf ARCHS4 coexpression,0.06429026514688684,1.5813618822275775,0.6851182907674865,8/19,17.58%,GADD45B;CCL3L3;OTUD1;PPIF;PIM3;IER5;CDA;FFAR3
HIVEP1 human tf ARCHS4 coexpression,0.07160751358559214,1.5650384956226742,0.6151043491689061,11/32,10.83%,SOD2;BCL2A1;TNFAIP3;NFKBIZ;MTRNR2L1;NFKB1;CD83;DUSP2;DMXL2;BHLHE40;ENTPD1
PPARD human tf ARCHS4 coexpression,0.07171276160438429,1.5629681519473502,0.5155074143598469,25/89,12.24%,C1QC;IER3;CD14;CD163;CTSB;CTSL;PLAUR;CXCL3;CD81;CEBPB;CTSD;IL1RN;SLC15A3;CLEC5A;MMP19;ICAM1;IFI30;PPIF;PLEKHO2;METRNL;PIM3;ARAP1;TOM1;ITGAX;EHD1
KLF6 human tf ARCHS4 coexpression,0.0725518729800149,1.5656505769900715,0.5712189357013289,30/76,15.72%,NFKBIA;GADD45B;DUSP1;TNFAIP3;NLRP3;ATF3;GPR183;NFKBIZ;JUNB;NFKB1;RGS1;TREM1;CD83;PPP1R15A;JUND;NR4A2;FOSB;IER2;JUN;PELI1;OTUD1;BHLHE40;KLF2;HLA-DRB1;IRF1;GIMAP6;RUNX1;PLK3;GRASP;NR4A3
ZNF615 human tf ARCHS4 coexpression,0.07616718159972537,1.5553603329246195,0.7314304020891199,6/16,11.54%,GPR34;CH25H;RGS1;DUSP6;OTUD1;NFIL3
NR5A1 human tf ARCHS4 coexpression,0.0767363429567343,1.5569023488471105,0.6783138555735756,6/22,3.73%,C1QB;A2M;SEPP1;C3;RHOB;C2
THAP10 human tf ARCHS4 coexpression,0.08018387347176402,-1.917892049723608,-0.8675748569520028,3/15,2.02%,CKB;SLC9B2;FXYD6
PLXND1 human tf ARCHS4 coexpression,0.08399502414366303,1.5447632569566236,0.5293792108977688,23/81,11.74%,C1QC;C1QA;CD14;CD163;CTSB;CTSL;TREM2;SLCO2B1;STAB1;VSIG4;MAFB;CD81;CEBPB;CTSD;SLC15A3;CLEC5A;THBD;SIGLEC1;IFI30;PLEKHO2;METRNL;ARAP1;TOM1
HBP1 human tf ARCHS4 coexpression,0.08573608382590936,1.5420241000176846,0.5604348723754299,14/41,18.69%,SGK1;RASGEF1B;RGS2;TREM1;AQP9;PELI1;NFIL3;IRF1;FPR2;HPSE;DDIT3;PPP1R3B;TNFSF10;SOS2
SPIC human tf ARCHS4 coexpression,0.0889757035666996,1.536304298800884,0.7128856686797715,4/18,4.58%,C1QB;CD81;MERTK;MTRNR2L1
HLA-DRB3 human tf ARCHS4 coexpression,0.08950826558178908,1.537051870516548,0.5369090741723088,21/61,13.25%,C1QC;C1QA;MS4A7;CTSB;MS4A4A;FOLR2;NFKB1;SLC15A3;CD83;ICAM1;FCGR2B;DUSP2;EBI3;IFI30;ITGAM;PLEKHO2;HLA-DRB1;PIM3;ITGAX;EHD1;SPI1
NR0B1 human tf ARCHS4 coexpression,0.09077458629008366,1.5303896819339842,0.6726127309709781,7/18,16.22%,TMEM176B;EGR1;SLC7A8;RIN2;ALDH1A1;GCH1;DDIT3
ETV7 human tf ARCHS4 coexpression,0.09176842724731499,1.5321514314323492,0.5041150996412843,52/87,25.39%,C1QA;SOD2;TMEM176B;CCL3L3;SOCS3;IFITM3;NFKB1;IL1RN;IL10;SLC15A3;ICAM1;IFI6;DUSP2;SIGLEC1;AQP9;TNF;IFI30;IFI44;HLA-DRB1;ISG15;STAT1;IFI44L;EHD1;CCL8;GBP1;IRF1;CXCL10;GCH1;HCAR2;FPR2;APOBEC3A;TNFAIP6;TNFSF10;IFIT2;TYMP;LY6E;FFAR3;BCL3;NADK;LILRA3;IFIT1;CLEC4D;CXCL11;LILRA6;RP2;OAS2;SCO2;IFIT3;GIMAP8;CXCL9;GBP5;HERC5
DDIT3 human tf ARCHS4 coexpression,0.09185399400062118,1.530672395480376,0.7100358505139989,12/22,14.41%,ATF3;RASGEF1B;EGR1;PPP1R15A;SERTAD1;CDKN1A;EIF2AK3;GDF15;RIN2;EAF1;HERPUD1;SLC35F6
ZNFX1 human tf ARCHS4 coexpression,0.11733863111309044,1.5030488203362304,0.5035561264557695,31/86,13.30%,C5AR1;PLAUR;SOD2;BCL2A1;TNFAIP3;SOCS3;CEBPB;NFKB1;IL1RN;SLC15A3;ICAM1;CCRL2;FCGR2B;IFI6;DUSP2;SIGLEC1;AQP9;TNF;IFI44;PLEKHO2;ISG15;METRNL;PIM3;ARAP1;STAT1;ITGAX;IFI44L;EHD1;GBP1;IRF1;CXCL10
HLA-DQB2 human tf ARCHS4 coexpression,0.14537050659604728,1.480095198184696,0.6753811649240133,3/19,3.68%,NFKBIA;DUSP1;GPR183
ZFP36L1 human tf ARCHS4 coexpression,0.1462925303733071,1.4782605714747414,0.5187672809818371,32/85,18.74%,C5AR1;NFKBIA;DUSP1;TNFAIP3;SOCS3;RHOB;EGR1;NFKBIZ;JUNB;RGS1;PPP1R15A;JUND;IER2;JUN;CXCL12;HES1;OTUD1;BHLHE40;KLF2;ANGPTL4;FOS;ARAP1;ITGAX;GIMAP6;DOK3;UBALD2;PRKCD;KLF6;TFE3;NFAM1;RASAL3;BCL3
NR0B2 human tf ARCHS4 coexpression,0.14888634978380455,1.4749133179527705,0.641816739890802,8/21,10.18%,APOE;A2M;APOC1;C3;TMEM176B;C2;APOC2;GDF15
SEMA4A human tf ARCHS4 coexpression,0.1507440594078081,1.4715124826447337,0.49936582134481217,30/88,20.50%,CD14;CD163;FCGR3A;C5AR1;STAB1;CEBPB;SLC15A3;TREM1;FCGR2B;SIGLEC1;AQP9;IFI30;ITGAM;PLEKHO2;ARAP1;ITGAX;DPEP2;DOK3;FPR2;APOBEC3A;TYMP;SIRPB1;PRKCD;NFAM1;HK3;BCL3;NADK;ATG16L2;SIGLEC14;CLEC12A
ZNF366 human tf ARCHS4 coexpression,0.15230681629832968,1.4688516468795783,0.6067679399601013,12/34,6.45%,MS4A7;CTSB;TREM2;SLCO2B1;MSR1;MS4A4A;LIPA;CPM;F13A1;EGR2;SLC15A3;FCGR2B
ZNF697 human tf ARCHS4 coexpression,0.15765397588260616,1.4613334130659625,0.5296809620123527,20/58,11.18%,IER3;CTSB;CTSL;PLAUR;CXCL3;OLR1;IL1B;MAFB;GPNMB;SLC15A3;CLEC5A;MMP19;THBD;ICAM1;CCRL2;ABL2;CDKN1A;PPIF;PLEKHO2;METRNL
CHD1 human tf ARCHS4 coexpression,0.15859758788848738,1.459142035334751,0.6473759510144127,6/21,9.57%,TNFAIP3;NLRP3;ZNF331;NFKBIZ;PELI1;DMXL2
IKZF5 human tf ARCHS4 coexpression,0.15880857363542739,1.4620438372588487,0.6703990451495038,5/16,10.88%,TNFAIP3;GPR183;NFKBIZ;PELI1;FOS
PRDM1 human tf ARCHS4 coexpression,0.18004820517910985,1.4434841445804227,0.5489983885648047,29/62,11.49%,CCL3;NFKBIA;CCL4L2;CCL3L3;BCL2A1;CCL4;SAMSN1;TNFAIP3;NLRP3;SGK1;EGR2;ALOX5AP;NFKBIZ;MAF;NFKB1;SERPINB9;RGS1;CD83;CREM;CCRL2;NR4A2;DUSP2;TNF;IL2RA;B4GALT1;OTUD1;BHLHE40;ENTPD1;GK
ISL1 human tf ARCHS4 coexpression,0.19282732402950883,1.4340594275834402,0.6167506876145378,8/20,13.35%,MAFB;TMEM176B;PDK4;EGR1;SLC7A8;RIN2;ALDH1A1;GCH1
ZBTB34 human tf ARCHS4 coexpression,0.1993916001003903,1.4281143260544003,0.49269783963220737,25/75,21.41%,FCGR3A;C5AR1;TREM1;CSF3R;AQP9;ITGAM;ARAP1;ITGAX;DPEP2;SPI1;DOK3;FPR2;RASSF3;SIRPB1;PRKCD;NFAM1;HK3;CR1;NADK;ATG16L2;SIGLEC14;CLEC12A;CLEC4D;MAP3K3;PGS1
ZBTB17 human tf ARCHS4 coexpression,0.2246299239404525,1.4101383886625214,0.48807859993580544,33/81,18.74%,IER3;CD14;C5AR1;PLAUR;CXCL3;SOCS3;CEBPB;NFKB1;IL1RN;SLC15A3;CD83;ICAM1;SIGLEC1;PPIF;PLEKHO2;METRNL;PIM3;ARAP1;TOM1;ITGAX;EHD1;SPI1;DOK3;PLK3;UBALD2;HOMER3;PNPLA6;TYMP;PRKCD;IKBKE;TFE3;RASAL3;BCL3
REL human tf ARCHS4 coexpression,0.23780669801924106,1.4013424364798481,0.5614944799859638,5/24,5.74%,SOD2;TNFAIP3;NFKBIZ;NFKB1;CD83
SPI1 human tf ARCHS4 coexpression,0.2425123939345349,1.3964807897789584,0.4874002752102349,31/88,22.57%,CD14;FCGR3A;C5AR1;CEBPB;SLC15A3;TREM1;CSF3R;AQP9;IFI30;ITGAM;PLEKHO2;ARAP1;TOM1;ITGAX;DPEP2;DOK3;FPR2;APOBEC3A;TYMP;SIRPB1;PRKCD;NFAM1;HK3;BCL3;NADK;ATG16L2;SIGLEC14;CLEC12A;MAP3K3;YPEL3;LILRA6
IRX6 human tf ARCHS4 coexpression,0.2437349811191212,1.394716864936337,0.5962138662253468,7/20,13.40%,G0S2;RBP7;TCHH;CEBPA;CD36;PPARG;CST6
CD36 human tf ARCHS4 coexpression,0.2451198389663889,1.396576606513516,0.5612827172940571,10/29,14.56%,PDK4;GPNMB;G0S2;FABP3;RBP7;TFRC;CEBPA;LYVE1;PPARG;FAM198B
ZNF516 human tf ARCHS4 coexpression,0.25827490149985366,1.3856997083304379,0.4745069938579769,30/87,21.16%,C5AR1;RGS2;TREM1;CSF3R;AQP9;PELI1;DMXL2;BRI3;ARAP1;TOM1;ITGAX;DENND5A;CREB5;DPEP2;SPI1;DOK3;FPR2;APOBEC3A;SIRPB1;NFAM1;HK3;CR1;SOS2;NADK;AMPD2;ATG16L2;SIGLEC14;CLEC12A;CLEC4D;MAP3K3
TEAD1 human tf ARCHS4 coexpression,0.25918019708044937,-1.7379939023099173,-0.6481469348493971,22/44,19.35%,COL6A2;COL6A1;EXT1;SPARC;PPFIBP1;FSTL1;PDLIM5;THBS2;COL6A3;PCOLCE;CAV1;FBXO32;NDST1;TPM2;SERPINH1;COL1A2;BMP1;COL5A2;FAM129B;COL1A1;VCL;SMTN
OVOL1 human tf ARCHS4 coexpression,0.28064355715117406,-1.742214199361139,-0.7647677828029403,3/18,3.02%,TACSTD2;CSTB;KRT18
DLX1 human tf ARCHS4 coexpression,0.28064355715117406,-1.7944114925819867,-0.7706950662998607,5/19,6.55%,CKB;DBN1;FXYD6;STMN1;SOX4
PPARG human tf ARCHS4 coexpression,0.28576885742431124,1.3705541631567528,0.5706133489317958,9/33,13.00%,MSR1;OLR1;CPM;G0S2;FCGBP;RBP7;PPIF;CEBPA;CD36
PLXNC1 human tf ARCHS4 coexpression,0.28957569041370246,1.3673352458253867,0.4538624666767069,32/90,22.57%,FCGR3A;C5AR1;RGS2;TREM1;CSF3R;AQP9;ITGAM;PLEKHO2;ARAP1;ITGAX;S100A12;DPEP2;SPI1;KCNE3;DOK3;HCAR2;FPR2;APOBEC3A;RASSF3;SIRPB1;PRKCD;NFAM1;HK3;CR1;NADK;ATG16L2;SIGLEC14;CLEC12A;CLEC4D;MAP3K3;YPEL3;LILRA6
RARG human tf ARCHS4 coexpression,0.301600705899476,-1.6829303530144757,-0.6696453026570944,12/51,9.97%,TACSTD2;COL6A2;COL6A1;EXT1;CRABP2;MMP14;LMNA;PXN;TNFRSF12A;RCN3;PCOLCE;CAV1
DLX2 human tf ARCHS4 coexpression,0.3040739097890272,-1.7453362135194908,-0.7694878218188513,5/18,6.55%,CKB;DBN1;FXYD6;STMN1;SOX4
HMGB2 human tf ARCHS4 coexpression,0.3083995133529385,-1.6986227554157847,-0.7756730173463974,13/18,14.26%,KIAA0101;PTTG1;MKI67;UBE2C;TOP2A;ASPM;HIST1H4C;CENPF;FOXM1;CKS2;TUBA1B;LMNB1;WEE1
FGD1 human tf ARCHS4 coexpression,0.31101623649653926,-1.8079447186275575,-0.7233337805593593,12/28,13.50%,COL6A2;COL6A1;EXT1;DBN1;MARCKSL1;FSTL1;FOXM1;PCOLCE;LLGL1;FSCN1;NDST1;SERPINH1
PITX2 human tf ARCHS4 coexpression,0.31182617461241563,-1.6681072082410862,-0.6697419173833322,5/19,13.10%,PPIC;SPARC;PDLIM5;MYLPF;TPM2
BARX2 human tf ARCHS4 coexpression,0.314903939452746,-1.6843061063088454,-0.7383146582309252,5/22,1.96%,TACSTD2;CRABP2;IGLL5;TM4SF1;CSTB
EHF human tf ARCHS4 coexpression,0.31552874885642207,-1.6904286905059227,-0.7096795655834258,3/24,3.17%,TACSTD2;CPNE3;GOLM1
NEUROG1 human tf ARCHS4 coexpression,0.31587586519179767,-1.703977815304,-0.7338294422784523,7/28,5.39%,CKB;DBN1;MAP4K4;MARCKSL1;PPP1R14A;ZNF516;SLC25A29
FOXN1 human tf ARCHS4 coexpression,0.3198779123525987,-1.6723582162169968,-0.7936024141181026,3/18,1.96%,S100A3;TACSTD2;CSTB
OSR1 human tf ARCHS4 coexpression,0.32471155372863114,-1.7075034018747244,-0.6200608603644822,17/61,10.53%,CTSK;PPIC;IGFBP6;COL6A2;COL6A1;EXT1;SELM;PRKCDBP;APOBR;LMNA;FSTL1;THBS2;COL6A3;RCN3;PCOLCE;CAV1;BGN
GRHL3 human tf ARCHS4 coexpression,0.32559512258231454,-1.7513828091731172,-0.7481248557262054,3/21,1.96%,TACSTD2;CRABP2;CSTB
TWIST1 human tf ARCHS4 coexpression,0.3287538812342325,-1.5834586729414508,-0.5642506747921965,18/63,10.83%,CTSK;PPIC;IGFBP6;COL6A2;COL6A1;EXT1;SELM;SPARC;MMP14;APCDD1;FSTL1;THBS2;COL6A3;RCN3;PCOLCE;CAV1;BGN;FSCN1
EBF4 human tf ARCHS4 coexpression,0.3308285688695159,-1.5849651377935754,-0.600812918145667,5/49,5.39%,CKB;GOLM1;MARCKSL1;MAP2K6;SLC25A29
RCOR2 human tf ARCHS4 coexpression,0.3314029715107941,-1.5795170811654564,-0.7262068813740541,8/17,13.35%,DBN1;MAP4K4;MARCKSL1;LLGL1;FSCN1;ARID3B;ZNF48;LMNB1
PLXNA1 human tf ARCHS4 coexpression,0.3314778310028905,-1.5876900278636632,-0.6028740256053982,21/53,19.85%,COL6A2;COL6A1;EXT1;DBN1;CALR;MMP14;COL18A1;LMNA;LLGL1;FSCN1;ADAM15;SERPINH1;BMP1;CDK16;FAM129B;INTS1;ITPR3;MICALL1;CIC;SMTN;NELFB
ZNF536 human tf ARCHS4 coexpression,0.3338564913642539,-1.7126711891215267,-0.7941085870582455,5/16,6.55%,CKB;FXYD6;MARCKSL1;STMN1;SOX4
TEAD3 human tf ARCHS4 coexpression,0.33566149630820696,-1.5740827131966169,-0.5885169306119908,22/56,19.35%,COL6A2;COL6A1;EXT1;COL18A1;LMNA;FSTL1;CTGF;TNFRSF12A;SLC9A3R2;COL6A3;PCOLCE;BGN;ADAM15;NDST1;TPM2;SERPINH1;BMP1;FAM129B;MICALL1;COL1A1;VCL;SMTN
RGS6 human tf ARCHS4 coexpression,0.3376876870100506,-1.5713774638363105,-0.6433599197274782,7/24,7.41%,AK5;CA2;HIST1H2AC;TUBA4A;PPP1R14A;GNG11;SDPR
NEUROD4 human tf ARCHS4 coexpression,0.3392546194554733,-1.5878025272940925,-0.7925590739428681,6/16,6.55%,CKB;DBN1;MAP4K4;MARCKSL1;PPP1R14A;SOX4
TEAD2 human tf ARCHS4 coexpression,0.33976903961015154,-1.5924272243667117,-0.7420486844401213,12/20,15.72%,DBN1;MARCKSL1;COL18A1;FSTL1;FOXM1;LLGL1;FSCN1;NDST1;ARID3B;LMNB1;SERPINH1;CDK16
SMARCA1 human tf ARCHS4 coexpression,0.34017400866808983,-1.64712554743871,-0.6892045182223191,13/24,16.37%,DBN1;SPARC;COL27A1;MAP4K4;F5;HSPG2;FSTL1;CNN3;C2CD2;SERPINH1;MIB1;CDK16;COL5A2
SPDEF human tf ARCHS4 coexpression,0.34426051461637525,-1.5658828751255995,-0.6000887345695974,11/34,15.06%,TACSTD2;KRT18;SLC25A29;SULF2;CPT1A;SLC9A3R2;SPON2;ADAM15;KIFC2;KRT8;GPR160
SP6 human tf ARCHS4 coexpression,0.3452894072946776,-1.6546005175839817,-0.6499294392008038,3/28,3.02%,TACSTD2;CRABP2;KRT18
KLF5 human tf ARCHS4 coexpression,0.3473940284439023,-1.592700899809431,-0.7318999958275021,3/20,2.12%,TACSTD2;ANPEP;ADAMDEC1
RBPJL human tf ARCHS4 coexpression,0.351920160333564,1.3374476862945728,0.5172242636727951,15/38,20.81%,PDK4;RHOB;MTRNR2L1;SLC16A10;JUN;EIF2AK3;USP36;TRIB1;ARHGEF40;TPCN1;BAG3;ERRFI1;SPATA13;CLMN;PER1
OVOL2 human tf ARCHS4 coexpression,0.35572482049291676,-1.6473862545703497,-0.7034824931656947,3/19,4.03%,TACSTD2;KRT18;UBE2C
ZNF677 human tf ARCHS4 coexpression,0.357611499868723,-1.592732077892572,-0.7545172817212884,4/15,6.55%,MATK;FXYD6;STMN1;SOX4
HOXA11 human tf ARCHS4 coexpression,0.3649139365712236,-1.5943261873865215,-0.610900366661342,9/42,9.62%,PPIC;COL6A2;COL6A1;SELM;FSTL1;RNF40;THBS2;RCN3;PCOLCE
PHOX2A human tf ARCHS4 coexpression,0.3650438731673535,-1.5398008624838155,-0.6567236567112259,6/18,11.99%,DUSP4;DBN1;MARCKSL1;PCOLCE;FSCN1;KREMEN1
HOXD11 human tf ARCHS4 coexpression,0.3657398813692319,-1.5538285875781752,-0.6514358140327895,4/29,9.37%,CKB;MKI67;RNF40;FOXM1
TLX1 human tf ARCHS4 coexpression,0.3686375481688891,-1.5445035379184517,-0.5947972107377226,5/41,9.37%,CKB;MKI67;PMAIP1;RNF40;FOXM1
SOX2 human tf ARCHS4 coexpression,0.37030370657869205,-1.5410826337582764,-0.6861202667280639,8/16,13.25%,RAB13;KIAA0101;MARCKSL1;HIST1H4C;HSPE1;LLGL1;CKS2;ZNF48
NFATC4 human tf ARCHS4 coexpression,0.37115414160036225,-1.545698628131574,-0.6063506876916767,16/58,10.53%,CTSK;COL6A2;COL6A1;EXT1;DBN1;SPARC;MMP14;COL18A1;FSTL1;THBS2;COL6A3;RCN3;PCOLCE;LLGL1;ECE1;BGN
TBX3 human tf ARCHS4 coexpression,0.3722475580567954,-1.5543571315227696,-0.6095044155772015,19/51,14.71%,COL6A2;COL6A1;EXT1;CALR;MMP14;COL18A1;LMNA;FSTL1;COPG1;THBS2;COL6A3;RCN3;PCOLCE;ECE1;SPON2;NDST1;SERPINH1;COL1A2;BMP1
DLX3 human tf ARCHS4 coexpression,0.37271239210590706,-1.6295318939153656,-0.6665798925662861,4/25,3.63%,S100A3;TACSTD2;KRT18;CLIC3
TBX5 human tf ARCHS4 coexpression,0.37344377435101284,-1.5349058070908261,-0.5901322461387161,7/56,1.51%,CTSK;PPIC;COL6A2;COL6A1;EXT1;SELM;SPARC
TFAP2C human tf ARCHS4 coexpression,0.3735839559479915,-1.6251854976290698,-0.6917067426498169,7/27,8.16%,TACSTD2;PPIC;CRABP2;KRT18;TMEM45A;SULF2;CTNNBIP1
HOXB5 human tf ARCHS4 coexpression,0.37382464510506797,-1.5322730196001026,-0.6631990104668761,5/24,9.12%,COL6A1;DBN1;MARCKSL1;RNF40;COL6A3
PLEK2 human tf ARCHS4 coexpression,0.3740880131796805,-1.547260462083612,-0.5691499262987036,13/46,10.33%,S100A3;PPIC;DUSP4;PRKCDBP;PTTG1;TUBA4A;LMNA;LDHA;PXN;TNFRSF12A;SLC9A3R2;CAV1;KDM1B
HEY1 human tf ARCHS4 coexpression,0.3744951363283524,-1.59491554453436,-0.6085675968152728,9/35,7.30%,CKB;DBN1;SPARC;FXYD6;MAP4K4;GOLM1;MARCKSL1;TOP2A;RNF40
TBX18 human tf ARCHS4 coexpression,0.37748901472096696,-1.608679868644848,-0.6225593191303427,15/57,10.53%,CTSK;COL6A2;COL6A1;EXT1;SPARC;COL18A1;FSTL1;SERPINE1;THBS2;COL6A3;RCN3;PCOLCE;CAV1;ECE1;BGN
PRRX1 human tf ARCHS4 coexpression,0.377971120742322,-1.611057894489356,-0.587610854301446,23/61,14.71%,CTSK;COL6A2;COL6A1;EXT1;SPARC;MMP14;PPFIBP1;LMNA;FSTL1;THBS2;COL6A3;RCN3;PCOLCE;CAV1;BGN;FBXO32;NDST1;TPM2;SERPINH1;COL1A2;CTHRC1;AEBP1;BMP1
IRX5 human tf ARCHS4 coexpression,0.38017249100598605,-1.6139588928213122,-0.6514002031226647,7/31,7.56%,TACSTD2;CRABP2;KRT18;TOP2A;ASPM;CENPF;SULF2
FOXL1 human tf ARCHS4 coexpression,0.38140247146979833,-1.5958561989247555,-0.5781796277117282,22/58,14.71%,COL6A2;COL6A1;EXT1;SPARC;CALR;MMP14;LMNA;FSTL1;CTGF;TNFRSF12A;SLC9A3R2;COL6A3;LIF;RCN3;PCOLCE;CAV1;ECE1;NDST1;TPM2;SERPINH1;CTHRC1;BMP1
PAX3 human tf ARCHS4 coexpression,0.38488259266446734,-1.7551421778922418,-0.7409820084039553,2/16,1.21%,CKB;DBN1
TFCP2L1 human tf ARCHS4 coexpression,0.3863404812730448,-1.5270277055366126,-0.6566872405837685,2/21,0.65%,TACSTD2;CA2
ZNF711 human tf ARCHS4 coexpression,0.38663205899476033,-1.6175710166529,-0.7256410373653989,8/23,7.30%,CKB;MKI67;ASNS;PMAIP1;STMN1;ASPM;SOX4;RNF40
ESR1 human tf ARCHS4 coexpression,0.3883285111938323,-1.5249308928781438,-0.5748675746272685,13/36,16.62%,TACSTD2;KRT18;SULF2;CPT1A;SLC9A3R2;COL6A3;LIF;PIK3R3;SFRP4;KIFC2;KRT8;EME2;AVL9
TLX3 human tf ARCHS4 coexpression,0.38965386447435735,-1.6297946079454337,-0.6245673141278028,7/41,10.83%,CKB;DBN1;MARCKSL1;TSHZ2;RNF40;LLGL1;FSCN1
GLI2 human tf ARCHS4 coexpression,0.3911163232666609,-1.6014294088888035,-0.7070762960960707,9/20,13.50%,DBN1;RAB13;MARCKSL1;FSTL1;HSPE1;LLGL1;FSCN1;ARID3B;SERPINH1
FMNL2 human tf ARCHS4 coexpression,0.39120010996830323,-1.5970539868531837,-0.6792096595155398,4/23,6.25%,AK5;S100B;MAP4K4;PTGDS
DBX1 human tf ARCHS4 coexpression,0.39212176368636953,-1.515101184929772,-0.6695594506748344,10/20,13.35%,CKB;DBN1;MARCKSL1;MKI67;ASPM;CENPF;NMB;LLGL1;PIK3R3;LMNB1
PBRM1 human tf ARCHS4 coexpression,0.39239442549510406,-1.513211058974349,-0.7185878831588264,8/15,15.67%,MAP4K4;MKI67;STMN1;ASPM;SOX4;PIK3R3;MDM4;MIB1
HES4 human tf ARCHS4 coexpression,0.3933869428811696,-1.5104874112935553,-0.5991213276339519,1/35,0.20%,CKB
PRDM13 human tf ARCHS4 coexpression,0.39414146417859125,-1.5170542021984337,-0.6620762540752934,3/26,7.30%,CKB;PMAIP1;RNF40
SOHLH1 human tf ARCHS4 coexpression,0.3945859168461473,-1.5074229134844952,-0.6159321967431288,4/23,7.36%,AK5;PRKCZ;PTGDS;CAMTA2
NKX2-8 human tf ARCHS4 coexpression,0.39621650087953775,-1.5047429029101755,-0.625075682480858,6/28,9.37%,S100A3;PPIC;TOP2A;RNF40;TNFRSF12A;FOXM1
ZNF561 human tf ARCHS4 coexpression,0.3964936340827812,-1.5194669129319318,-0.6985203719717413,2/15,3.22%,MATK;TFPI
MXD1 human tf ARCHS4 coexpression,0.4091723902960285,1.313001639119134,0.43340656268011785,33/98,22.57%,FCGR3A;C5AR1;RGS2;TREM1;CSF3R;AQP9;ITGAM;PELI1;ARAP1;ITGAX;IRF1;DPEP2;SPI1;KCNE3;DOK3;HCAR2;FPR2;HCAR3;APOBEC3A;RASSF3;SIRPB1;PRKCD;NFAM1;HK3;CR1;NADK;ATG16L2;SIGLEC14;CLEC12A;CLEC4D;MAP3K3;YPEL3;LILRA6
